,date,day,month,year,Mon,Tue,Wed,Thu,Fri,Sat,Sun,pressure,temperature,humidity,windspeed,wind_direction,maximum_windspeed_x,maximum_wind_direction,rainfall,volume,level,alarms_count,price,D+1,D+3,D+5,D+7
3235,2007-07-18,18,07,2007,0,1,0,0,0,0,0,965.5947086502038,23.481779000137003,81.27750479475996,1.7795831449086927,157.9493436600246,8.25416009090696,193.0575655730469,0.1074748972660719,79502.0,0,0.0,20.0,19.6,20.2,20.7,18.9
3236,2007-07-19,19,07,2007,0,0,1,0,0,0,0,965.4844784711756,23.62116518939532,81.18799072826381,1.8391739377475675,162.12325670350285,8.394700866967868,194.4285156445933,0.5569053708439897,75410.0,0,0.0,19.6,21.1,20.9,19.5,18.8
3237,2007-07-20,20,07,2007,0,0,0,1,0,0,0,965.5558339698968,23.662597414459256,81.13428228836611,1.7072046282846518,161.5887298492829,8.090708216238342,195.25469486168487,0.0396419437340153,57515.0,0,0.0,21.1,20.2,20.7,18.9,19.3
3238,2007-07-21,21,07,2007,0,0,0,0,1,0,0,965.6230973970067,23.67819843747716,81.08568893798248,1.6304782855736544,163.12069915874582,8.075616628911009,196.2644251092686,0.1061381074168797,94487.0,0,0.0,20.2,20.9,19.5,18.8,21.4
3239,2007-07-22,22,07,2007,0,0,0,0,0,1,0,965.760949059411,23.622188207298127,81.2263538996193,1.5734450374918127,155.99026437613713,7.945720193208751,192.26984178788064,0.5388746803069053,96225.0,0,0.0,20.9,20.7,18.9,19.3,20.7
3240,2007-07-24,24,07,2007,1,0,0,0,0,0,0,966.2919360963302,23.166236677559,81.356788682228,1.4837679321647634,143.73758476426417,7.839263783060589,191.42151143138,8.104859335038363,90996.0,0,0.0,20.7,19.5,18.8,21.4,19.3
3241,2007-07-25,25,07,2007,0,1,0,0,0,0,0,966.3292355044238,23.25773807942089,81.16753037020754,1.4887903060340122,151.68335900529314,7.694371886470256,189.6844487751106,0.138235294117647,79036.0,0,0.0,19.5,18.9,19.3,20.7,19.1
3242,2007-07-26,26,07,2007,0,0,1,0,0,0,0,966.1975219494366,23.32423424310376,81.23658407864744,1.5304782855736545,151.70126181859237,7.793803464806601,189.87900669778497,1.4892583120204603,81584.0,0,0.0,18.9,18.8,21.4,19.3,18.3
3243,2007-07-27,27,07,2007,0,0,0,1,0,0,0,966.2567803934652,23.39432731338445,81.15567962470118,1.5439169157753705,151.98807243586575,7.8675737850532785,189.48628916500485,0.8446428571428573,70266.0,0,0.0,18.8,19.3,20.7,19.1,14.8
3244,2007-07-28,28,07,2007,0,0,0,0,1,0,0,966.1917293730572,23.360143639915066,81.17863880837464,1.5143250790406768,152.13858263994737,7.812289681416967,188.46060076186137,1.2176020408163266,90968.0,0,0.0,19.3,21.4,19.3,18.3,19.2
3245,2007-07-29,29,07,2007,0,0,0,0,0,1,0,966.1368824342816,23.09177629297629,81.32914901245627,1.5408556912855746,147.7814397828045,7.906486778555704,192.82264964665023,11.78673469387755,78081.0,0,0.0,21.4,20.7,19.1,14.8,23.0
3246,2007-07-31,31,07,2007,1,0,0,0,0,0,0,965.7644334546898,23.11294976236405,81.3623122777624,1.462284262714146,149.19725610933514,7.697915329459465,189.5456165686605,4.761224489795919,78182.0,0,0.0,20.7,19.3,18.3,19.2,21.4
3247,2007-08-01,01,08,2007,0,1,0,0,0,0,0,965.3439132677822,23.201466429635385,81.43009265364596,1.488843335837011,154.7794513864106,7.792849979975583,192.5495987588476,3.2290076335877864,93200.0,0,0.0,19.3,19.1,14.8,23.0,26.6
3248,2007-08-02,02,08,2007,0,0,1,0,0,0,0,965.3014196291052,23.27805676042419,81.41228094881134,1.5183598752772145,153.0110035492605,7.78394412755828,194.0228812015956,3.1366412213740458,80615.0,0,0.0,19.1,18.3,19.2,21.4,18.6
3249,2007-08-03,03,08,2007,0,0,0,1,0,0,0,965.4632516901742,23.235308668821137,81.42754812438388,1.5898611475418454,146.4944641090569,8.211775565663206,190.6988840370604,13.865394402035625,89640.0,0,0.0,18.3,14.8,23.0,26.6,20.3
3250,2007-08-04,04,08,2007,0,0,0,0,1,0,0,965.3154396598114,22.832145555936307,81.53977321995694,1.594692050054675,138.92291383972696,8.407767884333126,189.3441329894424,16.80974358974359,134664.0,0,0.0,14.8,19.2,21.4,18.6,26.7
3251,2007-08-05,05,08,2007,0,0,0,0,0,1,0,966.3471747410828,23.101428931982813,81.22947548995354,1.5432861852115511,139.65014869082833,7.849356916306636,182.00639361401304,2.627491369032515,82207.0,0,0.0,19.2,23.0,26.6,20.3,29.1
3252,2007-08-07,07,08,2007,1,0,0,0,0,0,0,964.3413564502864,22.52628420591565,81.76425108168831,1.7880891508260135,138.6353978960138,9.42875995880788,182.47910234122384,41.33049784911308,90847.0,1,14.0,23.0,21.4,18.6,26.7,24.5
3253,2007-08-08,08,08,2007,0,1,0,0,0,0,0,963.1273258380417,22.78750869571157,81.97853679597402,2.1472728242954013,137.8547856511158,10.073147713909922,178.0250207085708,48.22220703278654,104129.0,1,9.0,21.4,26.6,20.3,29.1,24.9
3254,2007-08-08,08,08,2007,0,1,0,0,0,0,0,963.1273258380417,22.78750869571157,81.97853679597402,2.1472728242954013,137.8547856511158,10.073147713909922,178.0250207085708,48.22220703278654,104129.0,1,14.0,21.4,26.6,20.3,29.1,24.9
3255,2007-08-09,09,08,2007,0,0,1,0,0,0,0,963.4903360421232,22.73750869571157,82.02700618372913,1.8518646610300955,139.91345912050355,9.05452526493033,180.4535921371422,29.26429886952124,49008.0,1,9.0,26.6,18.6,26.7,24.5,32.4
3256,2007-08-10,10,08,2007,0,0,0,1,0,0,0,963.338824209258,22.60528322352852,82.0458687350709,1.7137797226054587,157.73619438895514,8.542564369734453,194.6963395077984,18.961336276977928,90147.0,1,9.0,18.6,20.3,29.1,24.9,28.0
3257,2007-08-11,11,08,2007,0,0,0,0,1,0,0,963.4342440565864,22.718005869838947,81.96444379868413,1.8254845572110567,159.41812823119434,8.667500756502902,199.5716575739561,36.045801526717554,62923.0,0,0.0,20.3,26.7,24.5,32.4,41.0
3258,2007-08-12,12,08,2007,0,0,0,0,0,1,0,963.4357707741434,22.49866744744709,82.195995961534,1.944314073750497,153.71329362559638,8.767246303576693,196.38081787929963,54.10508905852417,54757.0,0,0.0,26.7,29.1,24.9,28.0,33.8
3259,2007-08-14,14,08,2007,1,0,0,0,0,0,0,964.2933946563984,22.35763156482055,82.32067789537624,1.6351142871350972,149.69865856102123,8.355032563118678,193.8795456146686,35.8206106870229,53433.0,0,0.0,29.1,24.5,32.4,41.0,27.5
3260,2007-08-15,15,08,2007,0,1,0,0,0,0,0,964.5633692111056,22.50368754446432,82.05604685211924,1.7610684856083796,143.75718273404922,8.5233118748398,191.5806733386772,11.32824427480916,66823.0,0,0.0,24.5,24.9,28.0,33.8,22.7
3261,2007-08-16,16,08,2007,0,0,1,0,0,0,0,964.617567684388,23.00750433835745,81.61075423125409,1.854198256600746,134.7266483829042,8.826409375495619,175.04139208086818,5.685623409669211,70445.0,3,27.0,24.9,32.4,41.0,27.5,30.9
3262,2007-08-17,17,08,2007,0,0,0,1,0,0,0,963.6310536894772,22.56730077601648,81.97716644499455,2.032824210799219,134.43402751776424,10.052425803912746,180.1729370411525,28.43498727735369,65443.0,3,27.0,32.4,28.0,33.8,22.7,28.3
3263,2007-08-18,18,08,2007,0,0,0,0,1,0,0,961.1099340966018,22.30572316787399,82.26724278087242,3.1478369334455296,146.02181377730622,12.95223784959267,184.70028464601145,137.5781301701077,87271.0,3,27.0,28.0,41.0,27.5,30.9,28.1
3264,2007-08-19,19,08,2007,0,0,0,0,0,1,0,964.524845183414,22.36304417664812,82.4219363947597,2.151086530776728,150.07968753253635,9.314078766642991,188.8307911255337,89.6295918367347,10890.0,3,27.0,41.0,33.8,22.7,28.3,29.1
3265,2007-08-21,21,08,2007,1,0,0,0,0,0,0,966.27122898244,22.31492798165253,82.15087857388406,1.6559913116673346,152.4518006810015,8.144672385766572,190.7463892345572,24.768717948717946,22287.0,0,0.0,33.8,27.5,30.9,28.1,18.2
3266,2007-08-22,22,08,2007,0,1,0,0,0,0,0,966.550229276617,22.43175664559157,82.01229188385531,1.5844807582359737,149.22181023461647,8.064654800072109,190.4584334133864,11.898076923076925,32413.0,0,0.0,27.5,22.7,28.3,29.1,20.8
3267,2007-08-23,23,08,2007,0,0,1,0,0,0,0,966.5809256615844,22.43329497390963,81.95803857336331,1.507078474509164,146.24578972617664,7.852352363894381,190.6055474598357,18.90335051546392,35481.0,0,0.0,22.7,30.9,28.1,18.2,21.8
3268,2007-08-24,24,08,2007,0,0,0,1,0,0,0,966.6806679296258,22.538191881126124,81.77824460133779,1.5447504726863397,143.44264074601162,7.910662818450906,183.1305401644537,8.85257731958763,18879.0,0,0.0,30.9,28.3,29.1,20.8,34.5
3269,2007-08-25,25,08,2007,0,0,0,0,1,0,0,966.14226586777,22.564996004837464,81.93803841577079,1.6426886170162365,140.76738301405285,8.291590653502452,179.7516741850723,8.501546391752576,37562.0,0,0.0,28.3,28.1,18.2,21.8,32.3
3270,2007-08-26,26,08,2007,0,0,0,0,0,1,0,966.749573115022,22.51890891341371,81.94577037453367,1.6960253010886062,144.14707071929598,8.132827766904512,184.5918803706393,10.77654639175258,53360.0,0,0.0,28.1,29.1,20.8,34.5,33.3
3271,2007-08-27,27,08,2007,0,0,0,0,0,0,1,966.996647311069,22.94245501580653,81.6442239827811,1.654872886000135,145.5163403761267,7.988818633832172,183.02408957010263,1.5902061855670102,47052.0,0,0.0,29.1,18.2,21.8,32.3,38.5
3272,2007-08-30,30,08,2007,0,0,1,0,0,0,0,966.2015812034196,22.715669660681066,81.53863891942181,1.5000692328667764,150.6003659066705,7.6299000153073315,195.1365714598234,4.598014825850623,64443.0,0,0.0,18.2,20.8,34.5,33.3,32.9
3273,2007-08-31,31,08,2007,0,0,0,1,0,0,0,966.2307815949022,22.69696185719816,81.53573852281002,1.508379056855945,149.2166958140742,7.674582173726042,191.5686617728896,8.803324808184144,54142.0,0,0.0,20.8,21.8,32.3,38.5,31.4
3274,2007-09-01,01,09,2007,0,0,0,0,1,0,0,965.9978956491068,22.657374382308934,81.51303226325355,1.5207201107916857,149.86455363531076,7.798528673938981,190.3365464572992,4.780641025641025,35364.0,0,0.0,21.8,34.5,33.3,32.9,32.6
3275,2007-09-02,02,09,2007,0,0,0,0,0,1,0,966.1076392388504,22.588656433590987,81.61046816068945,1.5199508800224548,151.76968184043895,7.871349186759494,195.608341329094,9.916410256410256,23954.0,0,0.0,34.5,32.3,38.5,31.4,37.0
3276,2007-09-04,04,09,2007,1,0,0,0,0,0,0,966.057382828594,22.50686156179612,81.90277585299714,1.5086688287404035,152.66455363531077,7.789810725221033,198.6980849188376,15.89897435897436,38314.0,0,0.0,32.3,33.3,32.9,32.6,40.6
3277,2007-09-05,05,09,2007,0,1,0,0,0,0,0,966.0389212901324,22.198656433590987,82.20533995556124,1.4814893415609165,147.63378440454153,7.627618467938309,197.20855254775995,20.30282051282052,15138.0,0,0.0,33.3,38.5,31.4,37.0,34.3
3278,2007-09-06,06,09,2007,0,0,1,0,0,0,0,966.0007161619274,22.196092331026883,81.95662200684329,1.572258572330147,137.7107074814646,7.985389042226337,179.4680921768074,11.940128205128204,15503.0,0,0.0,38.5,32.9,32.6,40.6,32.0
3279,2007-09-07,07,09,2007,0,0,0,1,0,0,0,966.0248187260298,22.24429745923201,81.6567929862522,1.5988322856195736,138.32044524618848,7.965968872873029,183.9174450196524,7.949102564102563,34498.0,0,0.0,32.9,31.4,37.0,34.3,31.5
3280,2007-09-08,08,09,2007,0,0,0,0,1,0,0,966.0045623157736,22.401523634943764,81.69012631958553,1.629345106132394,138.18198370772694,8.10853297543713,177.87129117349855,6.421666666666666,35306.0,0,0.0,31.4,32.6,40.6,32.0,33.4
3281,2007-09-09,09,09,2007,0,0,0,0,0,1,0,966.1358443670556,22.434856968277096,81.67474170420091,1.6506271574144455,139.66147088721414,8.311018811405516,173.80405923675875,7.105641025641025,23250.0,0,0.0,32.6,37.0,34.3,31.5,41.9
3282,2007-09-11,11,09,2007,1,0,0,0,0,0,0,966.3253315465428,22.39993848487304,81.39764764786894,1.625029042780456,140.5367995941269,8.069045795949952,174.45590655811392,5.5734615384615385,24589.0,0,0.0,37.0,40.6,32.0,33.4,32.1
3283,2007-09-12,12,09,2007,0,1,0,0,0,0,0,966.14122898244,22.42429745923201,81.38995534017663,1.671182888934302,140.41628677361408,8.2077637446679,173.57641937862675,3.060897435897436,17579.0,0,0.0,40.6,34.3,31.5,41.9,30.8
3284,2007-09-13,13,09,2007,0,0,1,0,0,0,0,965.9784084696196,22.48429745923201,81.51816046838175,1.6337469914984049,142.52141497874229,8.078530107771698,182.6472733285109,1.9102564102564104,17638.0,0,0.0,34.3,32.0,33.4,32.1,33.7
3285,2007-09-14,14,09,2007,0,0,0,1,0,0,0,965.5835366747476,22.54737438230893,81.30277585299714,1.5075931453445586,154.91115856848586,7.70135062059221,186.2831707644084,0.0784615384615384,18224.0,0,0.0,32.0,31.5,41.9,30.8,33.5
3286,2007-09-15,15,09,2007,0,0,0,0,1,0,0,965.4535366747476,22.48122053615509,81.22328867350996,1.582208529959943,152.1496201069474,7.888273697515287,189.78060666184425,0.5673076923076923,37662.0,0,0.0,31.5,33.4,32.1,33.7,31.6
3287,2007-09-16,16,09,2007,0,0,0,0,0,1,0,965.6250751362862,22.508656433590986,81.21559636581766,1.670926478677892,139.03423549156278,8.155709594951185,174.449837431075,2.4696153846153845,35979.0,0,0.0,33.4,41.9,30.8,33.5,35.1
3288,2007-09-18,18,09,2007,1,0,0,0,0,0,0,961.5946589647264,22.11676366205156,82.17274371993031,2.317055288209462,175.95944262864168,10.037953841976092,206.00362980127025,122.6814565898256,19984.0,2,18.0,41.9,32.1,33.7,31.6,43.7
3289,2007-09-19,19,09,2007,0,1,0,0,0,0,0,964.136719739766,22.153574236349613,82.01392221872183,1.6696987656740063,152.15119764895834,8.359793985072303,197.4420348545713,14.682661071599808,37859.0,2,18.0,32.1,30.8,33.5,35.1,32.5
3290,2007-09-20,20,09,2007,0,0,1,0,0,0,0,966.174004101296,22.507959299653404,81.75057228240081,1.745669295924028,132.84630175765042,8.377136858151825,180.33242913978168,4.906265984654731,32760.0,2,18.0,30.8,33.7,31.6,43.7,34.0
3291,2007-09-21,21,09,2007,0,0,0,1,0,0,0,965.7196940963504,22.395892270171093,81.8579891621962,1.8518211286092463,132.47464234682096,8.705463056699314,173.8242522359664,9.291815856777491,36105.0,0,0.0,33.7,33.5,35.1,32.5,35.3
3292,2007-09-22,22,09,2007,0,0,0,0,1,0,0,965.09590893011,22.252925518252937,82.26208123380746,1.9715142232384024,132.13448889413556,9.044656039737502,174.21989717047222,36.52762148337596,49466.0,0,0.0,33.5,31.6,43.7,34.0,38.5
3293,2007-09-23,23,09,2007,0,0,0,0,0,1,0,965.3544275602212,22.52196960756245,82.1201558891729,1.952171755424425,138.66638473692765,8.719444380529,177.42379387638877,31.5761611144192,47111.0,0,0.0,31.6,35.1,32.5,35.3,39.2
3294,2007-09-24,24,09,2007,0,0,0,0,0,0,1,966.5139017995058,22.476501499141897,82.12141627217063,1.7727792703485803,136.66471607990107,8.440885131188782,178.31724788386595,38.02608695652174,38265.0,0,0.0,35.1,43.7,34.0,38.5,41.2
3295,2007-09-25,25,09,2007,1,0,0,0,0,0,0,966.4173479379411,22.3612088715227,81.82423752182596,1.6378997313936094,136.54822445724827,8.213387173277596,175.0897737971463,10.699375400133484,38041.0,0,0.0,43.7,32.5,35.3,39.2,43.3
3296,2007-09-28,28,09,2007,0,0,0,1,0,0,0,966.547785391034,22.77910962592769,81.36460336228649,1.7014721922335512,144.1220368343265,8.188709247543926,178.535364480363,0.5882352941176471,43521.0,0,0.0,32.5,34.0,38.5,41.2,44.8
3297,2007-09-29,29,09,2007,0,0,0,0,1,0,0,966.4979132682718,22.895222157897003,81.31601001190285,1.972571936479076,141.7230598522293,8.76211078207078,180.93945655197425,1.4517902813299233,53268.0,0,0.0,34.0,35.3,39.2,43.3,46.1
3298,2007-09-30,30,09,2007,0,0,0,0,0,1,0,966.0155603270952,22.789339804955823,81.32368264617395,1.9789657983716584,136.316410235861,8.866800729657484,177.49839055590107,5.58849104859335,42559.0,0,0.0,35.3,38.5,41.2,44.8,52.8
3299,2007-10-02,02,10,2007,1,0,0,0,0,0,0,966.1364341224748,22.857909456375765,81.07637273501237,1.842186173946503,139.01808140332784,8.60024595462453,177.31850056786524,1.7410642023793594,38587.0,0,0.0,38.5,39.2,43.3,46.1,42.7
3300,2007-10-03,03,10,2007,0,1,0,0,0,0,0,966.4674583296156,22.659522749198945,81.33246225075355,1.7581605805446274,132.653714364626,8.493409341524533,169.8752378872891,2.807795196845744,39095.0,0,0.0,39.2,41.2,44.8,52.8,40.6
3301,2007-10-04,04,10,2007,0,0,1,0,0,0,0,965.8908251637864,22.505502648696424,81.32241199949728,1.933537464966738,131.12607617367124,9.059765243875017,175.90732499282743,2.701639417951271,37373.0,3,27.0,41.2,43.3,46.1,42.7,39.5
3302,2007-10-05,05,10,2007,0,0,0,1,0,0,0,964.096604058259,22.30776395522909,81.83246225075355,2.3022906011046187,132.44968855618964,9.47242136862004,181.2966123331547,17.033144135449792,49976.0,3,27.0,43.3,44.8,52.8,40.6,44.5
3303,2007-10-06,06,10,2007,0,0,0,0,1,0,0,959.3494093597426,22.186095706340343,82.45644167979555,3.2929873021831053,156.6289492668947,11.005299574376012,190.79498680712035,180.68015496441672,59436.0,3,27.0,44.8,46.1,42.7,39.5,51.7
3304,2007-10-07,07,10,2007,0,0,0,0,0,1,0,963.0930880869776,22.080676787704327,82.55663847714233,2.2058137641081985,162.22437123341115,9.4917527425958,191.32703185163376,91.69995528414456,11195.0,3,27.0,46.1,52.8,40.6,44.5,45.6
3305,2007-10-09,09,10,2007,1,0,0,0,0,0,0,966.5991336296196,21.53546884230664,82.22174182593461,1.7338163578511645,138.41645020146152,8.286871439794457,180.09327908737652,3.145356720532032,18202.0,0,0.0,52.8,42.7,39.5,51.7,53.3
3306,2007-10-10,10,10,2007,0,1,0,0,0,0,0,967.0888579403966,21.571308441304133,81.96860899385442,1.7548327274316708,133.94875094673935,8.27584387087215,178.73488309740156,3.10813867541925,27789.0,0,0.0,42.7,40.6,44.5,45.6,56.2
3307,2007-10-11,11,10,2007,0,0,1,0,0,0,0,967.4625421509228,21.61190994506353,81.92850874322785,1.7718753339479614,130.60038001942107,8.327472943553854,177.30380540316597,4.814529652862859,55525.0,0,0.0,40.6,39.5,51.7,53.3,62.4
3308,2007-10-12,12,10,2007,0,0,0,1,0,0,0,967.8350961525884,21.58307274449485,82.11135672311536,1.7851163517147932,132.6530936984564,8.373677650027075,178.5704816798884,16.084289777618796,67317.0,0,0.0,39.5,44.5,45.6,56.2,58.2
3309,2007-10-13,13,10,2007,0,0,0,0,1,0,0,967.886101177714,21.63486671632043,81.57618084371838,1.9076873685671951,128.57174144796397,8.59453192138386,175.4750042929537,5.266827466061007,60467.0,0,0.0,44.5,51.7,53.3,62.4,55.9
3310,2007-10-14,14,10,2007,0,0,0,0,0,1,0,967.9684878241236,21.431313950524995,81.50080395929626,1.92607112558414,134.354098723582,8.577195237966773,176.77651183064216,1.9471038479705545,43164.0,0,0.0,51.7,45.6,56.2,58.2,54.2
3311,2007-10-16,16,10,2007,1,0,0,0,0,0,0,968.0748608063144,20.92478128720841,80.9807034567837,1.911260488850272,139.58947854862143,8.543753823405392,180.7013298001333,0.4116834170854271,61981.0,0,0.0,45.6,53.3,62.4,55.9,55.9
3312,2007-10-17,17,10,2007,0,1,0,0,0,0,0,968.0498948592996,20.8886003826858,80.86512556733646,1.9002052124683624,139.37591070942543,8.495788202790894,179.6358083130542,0.5419597989949748,42029.0,0,0.0,53.3,56.2,58.2,54.2,54.9
3313,2007-10-18,18,10,2007,0,0,1,0,0,0,0,967.9108086772516,20.868032545466164,80.8626130045224,1.8202636665066936,139.67239312148573,8.414105582199364,179.49529964937958,0.2797738693467336,32653.0,0,0.0,56.2,62.4,55.9,55.9,48.3
3314,2007-10-19,19,10,2007,0,0,0,1,0,0,0,968.0571750447735,20.85568580982148,80.53597983869325,1.8610092325688647,143.0819408601792,8.507597248017026,179.5629439914462,0.1287688442211055,36200.0,0,0.0,62.4,58.2,54.2,54.9,43.9
3315,2007-10-20,20,10,2007,0,0,0,0,1,0,0,968.2340594668844,20.68134912838073,80.08623109497466,1.9388566313308144,133.87747303179734,8.637999258067277,176.7212354487326,0.2767587939698492,38492.0,0,0.0,58.2,55.9,55.9,48.3,49.1
3316,2007-10-21,21,10,2007,0,0,0,0,0,1,0,968.3289913506088,21.004166290967937,80.30022323850308,1.7519154630591196,144.6451582986801,8.333146441031515,180.8253980440577,0.2073232323232323,52020.0,0,0.0,55.9,54.2,54.9,43.9,46.9
3317,2007-10-23,23,10,2007,1,0,0,0,0,0,0,967.8237579593466,21.467997367610423,80.67417079346713,1.842918780307558,141.36083533254103,8.390763077162754,179.4750042929537,1.0123115577889448,50273.0,0,0.0,54.2,55.9,48.3,49.1,36.3
3318,2007-10-24,24,10,2007,0,1,0,0,0,0,0,967.837241544139,21.81261223166193,81.00372235333609,1.7993956886264757,141.54315129896537,8.40527671096711,181.531509388463,3.5048872180451127,31931.0,0,0.0,55.9,54.9,43.9,46.9,35.2
3319,2007-10-25,25,10,2007,0,0,1,0,0,0,0,967.3124362746164,21.836294928439088,81.32925937216095,1.7298772140566834,139.4669526240231,8.362189734228457,180.25180637485363,1.0152010050251257,20724.0,0,0.0,54.9,48.3,49.1,36.3,28.3
3320,2007-10-26,26,10,2007,0,0,0,1,0,0,0,967.6594353224772,21.56301833664113,81.3012726480076,1.9442710706667703,133.98008958182157,8.70100156365233,175.10167664581044,1.9957178841309824,37153.0,0,0.0,48.3,43.9,46.9,35.2,31.1
3321,2007-10-27,27,10,2007,0,0,0,0,1,0,0,966.8365568776316,21.21719945105216,80.5026262063318,1.7680681688305526,139.2634350360834,8.338069131213382,178.58848979193905,0.0678391959798995,56791.0,0,0.0,43.9,49.1,36.3,28.3,32.6
3322,2007-10-28,28,10,2007,0,0,0,0,0,1,0,967.6838685718476,21.526746296338864,80.41714166563983,1.7205934888027907,146.10351527451678,8.196215669445781,183.310744655886,0.0125944584382871,33778.0,0,0.0,49.1,46.9,35.2,31.1,40.0
3323,2007-10-30,30,10,2007,1,0,0,0,0,0,0,967.8328216115876,21.544692432163185,81.53755693980226,1.9367390470224657,134.50555731400297,8.629838114475882,177.96008081703442,3.63671679197995,43971.0,0,0.0,46.9,36.3,28.3,32.6,39.9
3324,2007-10-31,31,10,2007,0,1,0,0,0,0,0,967.7546261228658,21.77347939761035,82.05134140095514,1.818986503896511,131.39873574933125,8.372945883899442,177.76709836089407,5.778947368421053,55190.0,0,0.0,36.3,35.2,31.1,40.0,36.1
3325,2007-11-01,01,11,2007,0,0,1,0,0,0,0,967.0383986276864,21.219921701835727,82.01187225586735,2.108564197735387,134.0978757899229,8.956068067013334,176.49747410587753,10.774748743718591,40121.0,0,0.0,35.2,28.3,32.6,39.9,35.7
3326,2007-11-02,02,11,2007,0,0,0,1,0,0,0,967.546669223446,20.325563040175027,81.3787064267216,2.1253432056998007,134.40013933011983,8.92415851927464,178.96732335210868,3.041457286432161,38958.0,0,0.0,28.3,31.1,40.0,36.1,35.9
3327,2007-11-03,03,11,2007,0,0,0,0,1,0,0,967.6974229922904,20.440135904496632,80.85860592420904,2.016549235850554,132.39511420449168,8.71059068007866,179.2788811410534,0.7967336683417086,48489.0,0,0.0,31.1,32.6,39.9,35.7,32.6
3328,2007-11-04,04,11,2007,0,0,0,0,0,1,0,967.5831013842502,20.60872886932076,81.00182200461106,2.079363306202313,136.06094335022033,8.791243946410319,180.57033842748555,1.1876884422110552,38940.0,0,0.0,32.6,40.0,36.1,35.9,34.5
3329,2007-11-06,06,11,2007,1,0,0,0,0,0,0,966.7763174646524,20.669874791592104,82.3108672307417,2.209753678116678,130.1251447209033,8.91059068007866,174.64069018627953,13.33354271356784,25735.0,0,0.0,40.0,39.9,35.7,32.6,35.2
3330,2007-11-07,07,11,2007,0,1,0,0,0,0,0,966.6604883189236,20.93033690952176,81.7179024066211,1.9897068622142329,133.2493855612756,8.717123343395242,175.1432027490936,5.020979899497487,33755.0,0,0.0,39.9,36.1,35.9,34.5,36.2
3331,2007-11-08,08,11,2007,0,0,1,0,0,0,0,966.4324985024645,21.018630141730664,82.18814494491785,1.8871503757762769,136.65789872699116,8.409035944437601,176.3810076104945,8.713979848866499,39117.0,0,0.0,36.1,35.7,32.6,35.2,29.3
3332,2007-11-09,09,11,2007,0,0,0,1,0,0,0,966.8581911976784,20.81661502838054,81.694442174137,1.9987507953730528,135.15835507551932,8.602738715218457,175.64297234601085,2.1221662468513856,60581.0,0,0.0,35.7,35.9,34.5,36.2,26.5
3333,2007-11-10,10,11,2007,0,0,0,0,1,0,0,967.3298377960284,20.703425917388103,81.24356056204631,2.0891906744110456,134.65066705150969,8.675534684991757,179.78654917220732,0.8355163727959698,59033.0,0,0.0,35.9,32.6,35.2,29.3,32.3
3334,2007-11-11,11,11,2007,0,0,0,0,0,1,0,967.6814750756251,20.39558208669142,80.70451774088762,2.086462047944406,133.2309647736658,8.684381859289651,177.58281419392162,0.3536523929471032,95776.0,0,0.0,32.6,34.5,36.2,26.5,31.2
3335,2007-11-13,13,11,2007,1,0,0,0,0,0,0,967.5824826323004,20.43638813203147,80.57353537312945,1.691247942150955,141.94633001296052,8.062846240010492,176.19005516414583,0.033249370277078,73709.0,0,0.0,34.5,35.2,29.3,32.3,25.4
3336,2007-11-14,14,11,2007,0,1,0,0,0,0,0,967.8963465494218,20.75505124283069,80.63700392492764,1.729182993216246,143.99291963611458,8.129651945399655,179.6306699054442,0.0146464646464646,53483.0,0,0.0,35.2,36.2,26.5,31.2,28.6
3337,2007-11-15,15,11,2007,0,0,1,0,0,0,0,968.103776874804,21.048547078812906,80.73222554945185,1.7577857661808092,148.0086765630311,8.409058095292732,174.4146060235791,0.4426952141057934,40786.0,0,0.0,36.2,29.3,32.3,25.4,32.9
3338,2007-11-16,16,11,2007,0,0,0,1,0,0,0,967.7602000486074,21.159882091407365,81.09998373584985,1.699095589858391,137.76938185270365,8.236262125519431,173.01914002861687,0.2424433249370277,66422.0,0,0.0,29.3,26.5,31.2,28.6,36.1
3339,2007-11-17,17,11,2007,0,0,0,0,1,0,0,967.1869003004966,21.16668309896404,81.34935401292793,1.6071560432588947,143.5225304673132,7.847031756834466,183.34987763720184,0.2491183879093199,97942.0,0,0.0,26.5,32.3,25.4,32.9,40.1
3340,2007-11-18,18,11,2007,0,0,0,0,0,1,0,967.9403008042748,20.55182163800686,81.6591776905098,2.056022541999449,134.45452039174646,9.367903637758356,170.199391732433,3.41095717884131,56198.0,0,0.0,32.3,31.2,28.6,36.1,41.9
3341,2007-11-20,20,11,2007,1,0,0,0,0,0,0,968.4599481594386,20.09716168838469,81.28386282904883,2.116727831671993,133.1446967141646,9.134245603618275,170.71641086042396,2.005919395465995,79423.0,0,0.0,31.2,25.4,32.9,40.1,40.2
3342,2007-11-21,21,11,2007,0,1,0,0,0,0,0,968.553147151882,20.213569750819413,80.94633134290274,2.0922524279119328,132.4636433245022,9.027872887574611,174.13716023894372,3.3202770780856428,81347.0,0,0.0,25.4,28.6,36.1,41.9,46.9
3343,2007-11-22,22,11,2007,0,0,1,0,0,0,0,968.2302252375242,20.266970254597748,80.87832126733599,2.0255017981890107,139.21774457310667,8.952034633403573,176.1530125875331,5.517632241813602,74510.0,0,0.0,28.6,32.9,40.1,40.2,41.3
